PaperID,Title,DOI,url
1468,"Influence of End-Effector Velocities on Robotic Manipulator Dynamic Performance: An Analytical Approach",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586340
1469,"Analysis and Visualization of the Contact Force Solution Space for Multi-Limbed Mobile Robots With Three Feet Contact",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586345
1470,"Choosing the Optimal Contact Force Distribution for Multi-Limbed Mobile Robots With Three Feet Contact",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586350
1471,"An Articulated Body Algorithm for Modelling and Simulation of an Underwater Vehicle Equipped With Manipulator Arm",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586354
1472,"On the Design of Nesting Forces for Exactly Constrained, Robust Mechanical Assemblies",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586358
1473,"On the Robustness of Exactly Constrained Mechanical Assemblies",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586363
1474,"Analysis of Multiple Equilibrium Positions in Magnetostatic Field",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586369
1475,"On the Geometry of 3D Orientation Measurement Using a New Class of Wireless Angular Position Sensors",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586373
1476,"Similarity and Equivalence of Nutating Mechanisms to Bevel Epicyclic Gear Trains",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586377
1477,"Forward Kinematics of 3-GPR Planar Parallel Manipulators With Circular Rolling Contact Joints",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586382
1478,"The Robust Design of a Two-Wheeled Quasiholonomic Mobile Robot",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586386
1479,"Kinematics of Wheeled Mobile Robots With Toroidal Wheels on Uneven Terrain",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586389
1480,"Design of a Self-Actuating, Traction Drive System for High-Speed Ratios",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586394
1481,"Topology and Shape Optimization of an Interbody Fusion Implant for Lumbar Spine Fixation",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586396
1482,"An Integrated Design Optimization Approach for Quantitative and Qualitative Search Space",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586400
1483,"An Approach for Generating Variational Geometry of a Pattern of Holes With Composite Positional Tolerances",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579776
1484,"Design Decision-Making in the Early Stages of Collaborative Engineering",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579779
1486,"Identifying Variable Effects on the Dimensional Quality of Compliant Assembly, Using Computer Experiments",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579782
1488,"Reconstructing Freeform Surface With Parameterized Features",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579784
1489,"Analysis and Design of a Four-Bar Linkage Type of Vibratory Parts Feeder Driven by Piezoelectric Actuator",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579787
1490,"Autogenetic Design Theory: An Approach to Optimise Both the Design Process and the Product",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579790
1491,"Human Head Aesthetic Design Using Hybrid Genetic Algorithm",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579794
1492,"Applying Universal Linking of Engineering Objects in the Automotive Industry: Practical Aspects, Benefits, and Prototypes",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579797
1493,"Mini-Max Type Formulation of Strict Robust Design Optimization Under Correlative Variation",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579801
1494,"Optimization of Machine System Designs Using Hierarchical Decomposition Based on Criteria Influence",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579804
1495,"Lifecycle-Based Product Design Using Global Optimization Methods Based on Hierarchical Genotype Representation of Alternatives and Constraints",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579807
1496,"Conceptual Design of Tool Storage Based on the Divergent Tree Method",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579809
1497,"Comparison of Gradient and Non Gradient Based Methods for Crash Optimisation",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579812
1498,"Computational Geometric Modeling and Unfolding of 3-D Folded Structures",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579814
1499,"Performance Optimization of Extrusion Blow Molded Parts Using Fuzzy Neural-Taguchi Method and Genetic Algorithm",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579817
1500,"An Evolutionary Clustering Approach to Pareto Solutions in Multiobjective Optimization",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579821
1501,"Automatic Conceptual Design of Mechanical Devices Based on Reasoning the Design Rules",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579823
1502,"A Study on Collaborative Design Considering Features of Design",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579826
1503,"Reconfiguration of Kinematic Structure for Changing Motion Requirement Based on Reusability Evaluation in Lie Algebra",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579829
1504,"A Study on Optimum Topology of Plate Structure Using Coordinate Transformation by Conformal Mapping",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579832
1505,"Computer-Aided Analysis of Free Transverse-Vibration of Stepped Beams",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579835
1506,"Thermal Robustness and Mass Optimization of Heat Pipe Shape for Spacecraft Panel Using a Combination of Response Surface Methodology and Monte Carlo Simulation",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579838
1507,"Dual Stage Input Coupled Split Power Transmission Efficiency Optimization",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579840
1508,"Informing Design Using Data Mining Methods",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579844
1509,"Development of Multi-Stage and Hybrid Real-Coded Genetic Algorithms With Active Constraints",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579847
1510,"Computational Recognition of Functional Parameters of Surfaces for the Kinematic Design of Window Regulator Systems",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579851
1511,"Human Modelling: A Constraint-Based Feature Modelling Approach",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579854
1512,"Analysis of Loads and Stresses for a Sewing Needle",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579856
1513,"Artificial Immune System Based Isomorphism Identification Method for Mechanism Kinematics Chains",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579860
1515,"Cross Model Shape Reuse: Copying and Pasting of Freeform Features",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579862
1516,"Automated Design Synthesis for Micro-Electro-Mechanical Systems (MEMS)",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579865
1517,"Use of Constrained Viscoelastic Layers in the Design of Satellite Panels to Predict the Amplification Factor",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579868
1518,"Stiffness Testing of Hydraulic Hoses",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579870
1519,"Finite Element Analysis in 3D Using the Penalty Boundary Method",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579874
1520,"Integration of Commercial CAD/CAM System With Custom CAPP Using Orbix Middleware and CORBA Standard",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579877
1521,"Counting Degrees of Freedom for Developable Bézier Surface Design",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579880
1522,"Determination of Geometric Distortions in Automotive Lamps Using Non-Linear Parametric Estimations",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579884
1523,"Macroscopic Shape-Information as a Curve Design-Guideline",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579888
1524,"Collaborative Decision Making Across Digital Interfaces",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579891
1525,"Local Least Squares Fitting for Surface Mesh Fairing in Automobile Panel Design",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579894
1526,"A Stochastic Optimization Application for Vehicle Structures",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579898
1527,"Math-Based Performance Evaluation of an Experimental Car: Side Impact Protection",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579901
1528,"Model Reduction in Structural Analysis Using a Multiresolution Analysis",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579904
1529,"A Web Enabled Process for Accessing Customized Parametric Designs",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579908
1530,"Multiattribute Decision Making Using Hypothetical Equivalents",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579909
1531,"Interactive Product Design Selection With an Implicit Value Function",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579913
1532,"A Customer-Based Expected Utility Metric for Product Design Selection",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579916
1533,"Empirical Analysis Using Advanced Similarity Methods",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579918
1534,"Decomposition-Based Assembly Synthesis Based on Structural Stiffness Considerations",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579921
1535,"An Analytical Approach to Functional Design",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579924
1536,"Control, Design and Error Variables in Decomposition of Design Optimization Problems",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579928
1537,"Decomposition-Based Assembly Synthesis for In-Process Dimensional Adjustability",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579931
1538,"A Grammar-Based Approach to Sheet Metal Design",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579934
1539,"Adaptive-Agent Based Simulation Model to Study Diffusion of Eco-Innovation Strategies",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579936
1540,"A Knowledge-Based Approach to Spur Gear Fabrication in Precision Forging Process",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579939
1541,"A Benchmark Comparison of Curvature Matched Machining versus Three- and Five-Axis Machining Methods Applied to Industrial Part Surfaces",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579944
1542,"Adaptive Experimental Design Applied to Ergonomics Testing Procedure",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579947
1543,"On Sequential Sampling for Global Metamodeling in Engineering Design",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579950
1544,"Computer Implementation of an Improved Kutzbach-Grubler Mobility Criterion",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579952
1545,"Modeling of Slope Discontinuities in Flexible Body Dynamics Using the Finite Element Method",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579956
1546,"Design of Hierarchic Platforms for Customizable Products",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579960
1547,"A Quantitative Approach for Designing Multiple Product Platforms for an Evolving Portfolio of Products",10.1115/DETC2002/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1579961
